filename,target,label,fold,f1,f164,f163,f162,f0,f43,f41,f166,f165,f44,f42,f46,f39,f37,f45,f40,f54,f52,f49,f55,f38,f50,f51,f2,f36,f73,f48,f62,f72,f74,f64,f75,f63,f56,f69,f53,f59,f3,f66,f77,f60,f57,f67,f47,f34,f80,f68,f79,f61,f71,f70,f35,f58,f78,f65,f76,f85,f81,f141,f84,f90,f88,f86,f82,f83,f89,f147,f135,f93,f144,f31,f134,f113,f126,f153,f124,f145,f140,f121,f127,f94,f20,f33,f103,f133,f108,f96,f87,f125,f136,f100,f159,f5,f23,f132,f26,f122,f114,f120,f137
1-100032-A-0.wav,0,dog,1,8.207121849060059,13.202504081391057,12.902918610327273,13.047806503143237,-581.7399291992188,0.0001506856642663,8.733435970498249e-05,14.35547365805326,13.29418635803334,0.00047915338655,0.0001337059657089,0.0003190631105098,0.0001056341061485,0.0002900228719227,0.0005303536308929,6.286260031629354e-05,0.2390006184577942,0.209042951464653,0.0163546930998563,0.3554727435111999,0.0002309038682142,0.0176578368991613,0.0379081554710865,-6.658802509307861,0.0001153477351181,0.3686583638191223,0.0034694599453359,0.466850221157074,0.2786588072776794,0.1586456149816513,1.874180793762207,0.1100354045629501,0.8058992028236389,1.0921745300292969,0.0877702608704567,0.3019759654998779,2.079887628555298,-4.29090690612793,1.1008632183074951,0.3903864920139313,0.8138586282730103,2.2360072135925293,0.5853627324104309,0.0013281864812597,2.529867742850911e-05,2.126363039016724,0.2729691863059997,2.25492787361145,0.8748316764831543,0.1047592088580131,0.1025062650442123,3.347061647218652e-05,3.360508441925049,1.964637279510498,1.455402374267578,0.2252827584743499,0.1456091701984405,0.4460705518722534,4.944119791616686e-05,0.2365508675575256,0.3909326195716858,0.7609868049621582,0.212855115532875,0.2155705988407135,0.2299150973558426,1.0390872955322266,3.821142399829114e-06,0.0009051936795003,0.0781505107879638,1.3482077520166058e-05,0.0271542854607105,0.0003973762795794,0.0002383434475632,0.0009859431302174,7.633099841086732e-08,9.50159810599871e-05,1.0887901225942189e-05,4.326518319430761e-05,0.0001717956620268,0.0018774035852402,0.0319005772471427,0.038847055286169,1.472519215894863e-05,0.0041296663694083,0.0007144236005842,0.0029205405153334,0.0659063085913658,0.5078166723251343,0.0001296502014156,0.000618107500486,0.0214363522827625,7.716100647314761e-09,0.2592791616916656,0.0189517326653003,0.0007340561714954,0.0176980774849653,0.0001942714734468,0.0001291672233492,0.0002708572719711,0.0001628071477171
1-100038-A-14.wav,14,chirping_birds,1,85.8396224975586,17.871722811022575,13.356872065975285,11.592036260877853,-254.9363250732422,0.1934518814086914,0.1035405769944191,45.7047149005256,20.46441388199312,0.0977106988430023,0.2430052012205124,0.0571676194667816,0.0474888049066066,0.0024924708995968,0.0668596252799034,0.0924211591482162,0.256059318780899,0.1096060127019882,0.0555276535451412,0.1144177317619323,0.0172967985272407,0.0704437941312789,0.0853702127933502,-107.10315704345705,0.0003176480531692,0.0517041757702827,0.0429328866302967,0.074165865778923,0.0538239330053329,0.0477589666843414,0.1076426431536674,0.0402183532714843,0.115888811647892,0.1053592637181282,0.0517662353813648,0.2049092650413513,0.0609683953225612,31.011573791503903,0.0693096965551376,0.0463740527629852,0.0711337998509407,0.0721678733825683,0.0832425206899643,0.0658852234482765,1.2821144082408864e-05,0.0580488853156566,0.0695028752088546,0.0352855734527111,0.0783656537532806,0.0543125383555889,0.0470885783433914,3.723880217876285e-05,0.072370134294033,0.0350134074687957,0.0826217234134674,0.0448740720748901,0.0706702321767807,0.0751449167728424,0.0007475246093235,0.0469616502523422,0.1811030954122543,0.094266191124916,0.0527001395821571,0.0830320194363594,0.072224922478199,0.189838707447052,1.926836193888448e-05,0.0234347637742757,0.3846989274024963,0.0040551577694714,0.2035697400569915,0.0145615404471755,0.03319538757205,0.0124668553471565,4.182767042948399e-06,0.0595772974193096,0.0007884234073571,0.0008526477613486,0.4504223465919494,0.0090295979753136,0.195993110537529,0.2131017744541168,1.0908698641287629e-05,0.0828354358673095,0.0157118011265993,0.0893993526697158,0.2157368510961532,0.0983848646283149,0.0108904680237174,0.0091032069176435,6.19844913482666,6.374660443952962e-08,-17.29034423828125,0.4920437633991241,0.0101822055876255,0.3727499544620514,0.6919617056846619,0.0504328459501266,0.248357355594635,0.0023949516471475
1-100210-A-36.wav,36,vacuum_cleaner,1,102.50390625,12.953824998572184,15.39650897153398,11.354173989332375,-30.461212158203125,6.815264225006104,6.1425862312316895,47.88352076309384,24.302669071112994,6.562084197998047,7.865188121795654,6.195714473724365,3.626898288726807,2.9367058277130127,5.971796035766602,4.594517707824707,4.160696983337402,5.187146186828613,18.876155853271484,2.360491275787353,4.635695934295654,9.316904067993164,6.361537933349609,-40.41944122314453,4.554872035980225,1.4479146003723145,8.708632469177246,4.991968631744385,1.987037777900696,1.7798500061035156,6.236921787261963,1.62238347530365,7.485251426696777,2.8348376750946045,5.833400726318359,4.561214923858643,4.108848571777344,39.01689910888672,23.458160400390625,1.3673138618469238,4.228073596954346,3.550387382507324,27.650087356567383,9.62803840637207,41.65135192871094,1.3758336305618286,7.770997047424316,1.1710760593414309,3.830253124237061,3.8242027759552,5.2624993324279785,19.974437713623047,4.416698932647705,1.1146869659423828,8.5880708694458,1.2867697477340698,2.541792869567871,2.1962294578552246,0.0349653959274292,2.266235113143921,1.255215048789978,1.6704109907150269,2.06302809715271,2.5271811485290527,2.453949213027954,1.2027764320373535,0.0792662873864173,0.4611064493656158,1.3826473951339722,0.0308050531893968,0.140386164188385,0.0933161303400993,73.70378875732422,0.2705327570438385,0.0059026116505265,0.2279896289110183,0.0311385374516248,0.029886731877923,0.1520786881446838,0.3680908381938934,1.2449642419815063,0.1723395735025406,64.94764709472656,1.145967721939087,0.1605486124753952,5.186505317687988,1.411811113357544,2.000560522079468,0.2399097383022308,0.2687346041202545,0.9142332673072816,1.0818897862918677e-05,12.773842811584473,0.865379273891449,0.2615380585193634,0.0936053693294525,0.0957138463854789,119.10440063476562,0.3415133059024811,0.0341221168637275
1-100210-B-36.wav,36,vacuum_cleaner,1,104.30037689208984,13.384342320319682,14.654577839140163,12.147036676961797,-31.114238739013672,6.553475379943848,7.154091835021973,48.64387199097209,24.19446317178868,7.453764915466309,8.129539489746094,6.768589019775391,3.666630506515503,2.9840950965881348,7.922126293182373,6.105228424072266,3.889046907424927,4.838924884796143,30.182058334350582,2.0628256797790527,4.356349945068359,12.08651065826416,6.0652031898498535,-43.01801681518555,5.576630592346191,1.7450637817382812,8.4548921585083,4.162651538848877,2.3044774532318115,2.0009541511535645,5.022834777832031,2.227079153060913,5.990565299987793,2.837523460388184,6.090452194213867,4.66221284866333,3.821930170059204,42.277381896972656,18.366979598999023,1.4378612041473389,4.021574020385742,4.043281078338623,32.2929801940918,7.2187886238098145,34.19892120361328,1.5306745767593384,9.775649070739746,1.5016047954559326,3.4190173149108887,3.8863365650177,5.636985778808594,16.08438491821289,4.509426116943359,1.2476134300231934,6.770663738250732,1.7208329439163208,2.2084977626800537,3.201817035675049,0.0334523022174835,2.181612968444824,1.2172421216964722,1.534414768218994,1.8074448108673096,2.541060447692871,2.522885799407959,1.2171272039413452,0.0554144158959388,1.4883543252944946,1.4211074113845823,0.0351763367652893,0.1358759105205536,0.0894924402236938,38.5424919128418,0.3266758024692535,0.0035153874196112,0.391972929239273,0.0344976410269737,0.0311822202056646,0.259513258934021,0.4446613192558288,1.113871455192566,0.1645612567663192,77.9943618774414,0.990902066230774,0.1242607980966568,5.3199334144592285,1.9053304195404053,1.79074227809906,0.2911629974842071,1.4837031364440918,0.891653299331665,1.7022775864461437e-05,18.346588134765625,0.8480686545372009,0.321054458618164,0.1190965473651886,0.1887969970703125,167.40377807617188,0.500051736831665,0.0322851948440074
1-101296-A-19.wav,19,thunderstorm,1,144.2613983154297,14.173388260197973,15.227480644377442,13.528334226400396,-466.62213134765625,0.0887997597455978,0.1015298813581466,28.47372065703493,16.23328832080363,0.0993259102106094,0.0989358201622963,0.0498149618506431,0.3629195690155029,0.4777876138687134,0.0871362462639808,0.1827568560838699,0.0141162881627678,0.0156473200768232,0.0287723410874605,0.0061012962833046,0.7504323720932007,0.0094179585576057,0.0125013273209333,22.961355209350582,0.2078413814306259,0.0002372928429394,0.0421966277062892,0.001976478844881,0.0003063143522012,0.0001904230157379,0.0008622300229035,0.0001163229098892,0.0021049238275736,0.0047749648801982,0.0001116456624004,0.0105844037607312,0.0024119217414408,52.21354293823242,0.0005554253002628,7.581108366139233e-05,0.0016906496603041,0.0035084909759461,0.0004183247510809,0.0701186433434486,0.1137285158038139,7.595296483486891e-05,0.0003460559237282,8.08861295809038e-05,0.0017472665058448,0.0002865843125618,0.0001922362280311,0.1159306466579437,0.0030024028383195,6.94787668180652e-05,0.0007202116539701,6.620561907766387e-05,0.0002168449864257,5.992172373225913e-05,3.0100541152933147e-06,0.0001885968376882,8.270087710116059e-05,0.0001299690629821,7.877448661020026e-05,5.376071931095794e-05,0.0001029148843372,0.0002166403864976,2.650376927704201e-06,3.985101102443878e-06,7.267273758770898e-05,2.580562068033032e-06,0.6639276146888733,3.440763748585596e-06,2.8933236535522155e-05,1.4872763131279498e-05,5.872934139006247e-07,1.2263179996807594e-05,2.809618763421895e-06,3.806977701970027e-06,2.4840623154887e-05,1.6327323464793153e-05,6.344213761622086e-05,0.629337728023529,0.0488211065530777,1.9450599211268127e-05,5.457879979076097e-06,4.441026612767018e-05,6.592248973902315e-05,5.1011793402722105e-05,9.921720447891856e-06,3.166908982166205e-06,3.7695339415222406e-05,2.823516309646834e-09,11.31960105895996,0.3123345673084259,5.780325409432408e-06,0.5131955146789551,1.5496814739890397e-05,3.398837361601181e-05,2.7513904569786973e-05,3.514940772220143e-06
1-101296-B-19.wav,19,thunderstorm,1,153.3959197998047,14.223823018051096,16.6004513129731,12.1198696596199,-441.7742309570313,0.2050370275974273,0.2403161972761154,28.574655325375485,16.746074346496812,0.1468124091625213,0.3434591591358185,0.1036475375294685,0.8006832003593445,0.965123414993286,0.135764792561531,0.2904286086559295,0.0328940860927104,0.0826722979545593,0.1010628715157508,0.0415519513189792,2.2031350135803223,0.0369042195379734,0.056276224553585,32.532100677490234,0.2465490251779556,0.0011433893814682,0.1738337576389312,0.0062522734515368,0.0014563321601599,0.0005985984462313,0.0034121146891266,0.0004439269832801,0.0043347394093871,0.0387614928185939,0.0007113773026503,0.0512789487838745,0.0156360194087028,38.86476135253906,0.0032070679590106,0.0002106745814671,0.005965051241219,0.0161792188882827,0.0031005933415144,0.2032557725906372,0.2414882183074951,0.0001582255645189,0.0021264771930873,0.0001654769002925,0.006777495611459,0.0015051966765895,0.0011919941753149,0.227954164147377,0.0266698189079761,0.0002176492416765,0.0040321173146367,0.0002699113101698,0.0003162092471029,0.0001033765947795,3.4523447993706213e-06,0.0001952286547748,9.38583689276129e-05,0.000136162401759,9.29874149733223e-05,6.961164035601541e-05,0.0001089790166588,0.0002076710225082,1.749008561091614e-06,4.311749762564432e-06,7.326522609218955e-05,2.6495110887481133e-06,0.6351901292800903,3.676742608149653e-06,3.987415402662009e-05,1.6088486518128775e-05,6.272091468417784e-07,1.2749485904350877e-05,2.2486888155981437e-06,4.696904852607986e-06,2.803004281304311e-05,1.667791002546437e-05,7.468676631106064e-05,0.5910943150520325,0.105383887887001,1.835845796449576e-05,5.6212779782072175e-06,5.405322735896334e-05,7.493781595258042e-05,6.329608004307374e-05,1.0583318726276048e-05,3.0908904591342434e-06,4.491340587264858e-05,3.002503135007828e-09,-1.5141026973724363,0.3321156501770019,5.996390427753795e-06,0.5057085156440735,2.257800770166796e-05,4.7423523938050494e-05,2.962839607789647e-05,3.3860249004646903e-06
1-101336-A-30.wav,30,door_wood_knock,1,99.39630889892578,11.058896671282612,12.038230736283994,8.616963118394292,-454.30413818359375,4.188948154449463,24.720739364624023,16.760358312457427,11.43176583510891,5.629405975341797,10.599883079528809,4.495346546173096,30.299192428588867,16.233478546142578,5.633098125457764,35.45048904418945,1.3039559125900269,1.3333474397659302,2.113337993621826,1.1111810207366943,18.12747383117676,1.4887330532073977,0.8528904318809509,29.22101211547852,46.73189163208008,0.0252792108803987,1.7784749269485474,0.241685152053833,0.0227875020354986,0.0295980740338563,0.0977055951952934,0.0349436290562152,0.1374398916959762,1.1205239295959473,0.0282329116016626,1.324115514755249,0.4960937798023224,13.574591636657717,0.0798550024628639,0.0393263697624206,0.4450631439685821,0.6232824921607971,0.0766682997345924,2.5586602687835693,7.13257360458374,0.0325214751064777,0.0684680044651031,0.0359042212367057,0.3142036497592926,0.0182443615049123,0.0177861172705888,33.04049301147461,0.4479745328426361,0.0362277664244174,0.0786375403404235,0.0385364070534706,0.0099078183993697,0.026333088055253,7.976576853252482e-06,0.0116240940988063,0.0086686192080378,0.016389662399888,0.0088344691321253,0.0195608735084533,0.0141368508338928,0.0149582754820585,4.444126261660131e-06,1.1744022231141573e-05,0.008624080568552,5.828564098919742e-06,0.443537950515747,1.3809646588924808e-05,0.0001819218741729,3.691403617267497e-05,2.4162991394405253e-06,3.550767723936588e-05,5.034734385844786e-06,6.841343292762758e-06,6.0466314607765526e-05,2.830405355780385e-05,0.0058710197918117,0.4697146415710449,6.929553031921387,0.0008093279902823,1.1875650670845062e-05,0.0005739728803746,0.0030723321251571,0.0104824937880039,3.5427696275291964e-05,9.83566769718891e-06,0.0012467317283153,4.946308536091237e-07,5.1459059715271,0.4026216566562652,1.3078593838145023e-05,0.2200597673654556,5.137362313689664e-05,0.000109310967673,6.831673817941919e-05,7.677058420085814e-06
1-101404-A-34.wav,34,can_opening,1,30.666025161743164,14.189346873773736,13.626545915068313,10.476791036728285,-510.8644714355469,0.0110188229009509,0.0079672345891594,28.835876603315715,14.895921408237848,0.0147572821006178,0.0089607071131467,0.0274357870221138,0.0090119186788797,0.0127298338338732,0.0216540228575468,0.0100237410515546,0.0128907291218638,0.0104751884937286,0.0261642392724752,0.0153145650401711,0.0125953694805502,0.0199766550213098,0.014430770650506,-15.92807674407959,0.0179242510348558,0.3598611950874328,0.0268134530633687,0.0639063566923141,0.202528104186058,0.595364511013031,0.1854412704706192,0.6549020409584045,0.0712768584489822,0.0131693240255117,0.0515790246427059,0.0106466002762317,0.0091458549723029,27.21146583557129,0.1011222451925277,0.3925180435180664,0.0222543217241764,0.0058998358435928,0.078795850276947,0.0414572171866893,0.0411634892225265,0.2223498225212097,0.0530701428651809,0.1808623075485229,0.0474482141435146,0.2127072215080261,0.0992020219564437,0.0242998916655778,0.0070528760552406,0.2004824429750442,0.1634157299995422,0.6060013771057129,0.1110604852437973,0.2098628133535385,0.094497449696064,0.0730159431695938,0.0657791420817375,0.0248868484050035,0.1092510968446731,0.1068302243947982,0.0552618950605392,0.0633593872189521,0.1119786128401756,0.0951226949691772,0.1062681600451469,0.2324557155370712,0.6527360081672668,0.0493685863912105,0.0452988445758819,0.1714317351579666,0.0072859833016991,0.1113735288381576,0.1821977943181991,0.1986410915851593,0.0291200205683708,0.1569277346134185,0.2092986106872558,0.7538666725158691,0.0842283144593238,0.2022083103656768,0.0429890267550945,0.0534857586026191,0.1107930019497871,0.0468469411134719,0.1948609203100204,0.1373868584632873,0.1300853788852691,0.0005013209301978,10.93970012664795,0.7018837332725525,0.0806798040866851,0.7137466669082642,0.0349757745862007,0.0585096441209316,0.0238626301288604,0.2055632919073104
1-103298-A-9.wav,9,crow,1,131.6636962890625,16.079208960597956,14.198850447748256,11.16200344127188,-173.18240356445312,0.8287106156349182,1.851603627204895,42.90374139642143,15.456582412699582,0.4954760372638702,1.2530914545059204,0.271091878414154,2.448040723800659,4.082947254180908,0.3982975482940674,3.0875158309936523,0.2883887887001037,0.3056867122650146,1.3460882902145386,0.3313740193843841,3.836630344390869,0.9347413182258606,0.5833711624145508,-23.35065078735352,9.809488296508787,7.180012226104736,0.9687255024909972,0.2261445820331573,10.433396339416504,5.806138515472412,1.799039363861084,6.297430515289307,0.8355541825294495,0.5580112338066101,3.312730550765991,0.2234362512826919,0.2804015874862671,44.62688827514648,2.7979509830474854,3.899304389953613,0.188838705420494,0.5126223564147949,3.044302225112915,0.486394852399826,69.17652130126953,3.335988998413086,4.69158411026001,5.337719917297363,0.1650695204734802,8.130617141723633,4.428522109985352,36.19146347045898,0.4856306910514831,4.9499592781066895,2.5844438076019287,3.563187837600708,0.8333545327186584,1.2358075380325315,0.0037494630087167,0.9106313586235046,0.1066844090819358,0.6135886907577515,0.3863934576511383,0.9751030206680298,1.2279633283615112,0.244302287697792,0.0006593443686142,0.0052987597882747,0.0703019350767135,0.0011222980683669,0.6252743601799011,0.0063956174999475,0.1516363769769668,0.0742837041616439,3.933373955078423e-05,0.1500021517276764,0.0009549643145874,0.0062147388234734,0.1456752121448516,0.0426766909658908,0.0579294711351394,0.6613325476646423,87.0638427734375,0.2351927012205124,0.00846628844738,0.0910416692495346,0.0668233856558799,0.5419195890426636,0.0997902825474739,0.005900960881263,0.0804673135280609,8.609075848653447e-06,34.943077087402344,0.662388026714325,0.0105075007304549,0.6814885139465332,0.1447565704584121,0.3134991824626922,0.1950893849134445,0.0073955659754574
1-103995-A-30.wav,30,door_wood_knock,1,38.90485763549805,10.120546221263805,9.945608721121063,10.238281068148126,-579.4564208984375,0.9794206023216248,0.3797460198402405,12.52534363663392,10.30389469773264,1.2494946718215942,0.4599252641201019,1.2234044075012207,0.0640194490551948,0.1043730080127716,1.516513109207153,0.2171620875597,1.6411781311035156,0.5220668911933899,0.8685488104820251,1.4273176193237305,0.0498473048210144,1.5422807931900024,1.1521042585372925,11.928010940551758,0.4635085463523865,0.0850639045238494,0.1386782526969909,0.8235479593276978,0.1515949219465255,0.1542477309703827,1.5970158576965332,0.3609972894191742,1.0300663709640503,0.6637709140777588,1.471790432929993,0.7158936262130737,0.4419310092926025,5.536367893218994,1.085598111152649,0.1225261315703392,0.7387767434120178,0.3247739672660827,0.7918968796730042,0.4087574183940887,2.230365753173828,0.1136476546525955,1.0975652933120728,0.1716545820236206,1.045846939086914,0.3510618507862091,0.8027306795120239,0.8257285356521606,0.4827085435390472,0.0451814457774162,1.7175052165985107,0.2596111297607422,0.0719275474548339,0.0436182878911495,6.294721242738888e-05,0.1011638417840004,0.0130674615502357,0.0051091304048895,0.0672811716794967,0.081072449684143,0.1873791813850402,0.006712089292705,2.6738602173281837e-05,0.0002139772550435,0.0093983830884099,2.1842703063157387e-05,0.1420426815748214,0.0002301336498931,0.0001697003026492,0.0003572345303837,3.106343456238392e-06,0.0002010868483921,2.230394784419332e-05,7.425341755151749e-05,0.0002854508929885,0.00035092458711,0.0171946566551923,0.1501112878322601,2.7622299194335938,0.0032138284295797,0.0001253629889106,0.0002904259017668,0.0091860555112361,0.0149646624922752,0.0003079369489569,0.0001565057027619,0.0067713749594986,2.863741599412606e-07,5.922208786010742,0.2029459476470947,0.0001331991807091,0.2302340269088745,0.0003052008105441,9.579594916431232e-05,0.000304372573737,0.0001612284395378
